pair_id,image_id_1,image_id_2,group_id_1,group_id_2,category_id_1,category_id_2,category_1,category_2,split,label,pair_type,negative_type
DS1_IMG_001324__DS1_IMG_001609,DS1_IMG_001324,DS1_IMG_001609,earring_467,IMG_0357_c117f72c,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001325__DS1_IMG_001326,DS1_IMG_001325,DS1_IMG_001326,earring_467,earring_467,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001327__DS1_IMG_001328,DS1_IMG_001327,DS1_IMG_001328,earring_468,earring_468,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001327__DS1_IMG_001681,DS1_IMG_001327,DS1_IMG_001681,earring_468,IMG_0390_fafb7e18,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001329__DS1_IMG_001330,DS1_IMG_001329,DS1_IMG_001330,earring_472,earring_472,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001329__DS1_IMG_002400,DS1_IMG_001329,DS1_IMG_002400,earring_472,IMG_1536_7f9b1214,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001329__DS1_IMG_003398,DS1_IMG_001329,DS1_IMG_003398,earring_472,necklace_147,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001329__DS1_IMG_003466,DS1_IMG_001329,DS1_IMG_003466,earring_472,necklace_20241125_122545_00197bf3,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001330__DS1_IMG_001534,DS1_IMG_001330,DS1_IMG_001534,earring_472,IMG_0137_e742e894,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001330__DS1_IMG_002829,DS1_IMG_001330,DS1_IMG_002829,earring_472,IMG_2393_8ec8fcc5,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001331__DS1_IMG_001332,DS1_IMG_001331,DS1_IMG_001332,earring_475,earring_475,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001332__DS1_IMG_001443,DS1_IMG_001332,DS1_IMG_001443,earring_475,images-67-,1,1,Earrings,Earrings,train,0,negative,random
DS1_IMG_001333__DS1_IMG_001334,DS1_IMG_001333,DS1_IMG_001334,earring_47,earring_47,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001333__DS1_IMG_001335,DS1_IMG_001333,DS1_IMG_001335,earring_47,earring_47,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001333__DS1_IMG_002900,DS1_IMG_001333,DS1_IMG_002900,earring_47,IMG_2442_293df283,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001334__DS1_IMG_001335,DS1_IMG_001334,DS1_IMG_001335,earring_47,earring_47,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001336__DS1_IMG_001337,DS1_IMG_001336,DS1_IMG_001337,earring_52,earring_52,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001336__DS1_IMG_001338,DS1_IMG_001336,DS1_IMG_001338,earring_52,earring_52,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001336__DS1_IMG_002932,DS1_IMG_001336,DS1_IMG_002932,earring_52,IMG_2837_77d385b2,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001337__DS1_IMG_001338,DS1_IMG_001337,DS1_IMG_001338,earring_52,earring_52,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001337__DS1_IMG_003306,DS1_IMG_001337,DS1_IMG_003306,earring_52,IMG_3588_55d96bb0,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001338__DS1_IMG_003285,DS1_IMG_001338,DS1_IMG_003285,earring_52,IMG_3576_ef2345f5,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001339__DS1_IMG_001340,DS1_IMG_001339,DS1_IMG_001340,earring_55,earring_55,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001339__DS1_IMG_001341,DS1_IMG_001339,DS1_IMG_001341,earring_55,earring_55,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001340__DS1_IMG_001341,DS1_IMG_001340,DS1_IMG_001341,earring_55,earring_55,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001341__DS1_IMG_002814,DS1_IMG_001341,DS1_IMG_002814,earring_55,IMG_2375_3788e0a0,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001342__DS1_IMG_001343,DS1_IMG_001342,DS1_IMG_001343,earring_56,earring_56,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001342__DS1_IMG_001344,DS1_IMG_001342,DS1_IMG_001344,earring_56,earring_56,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001343__DS1_IMG_001344,DS1_IMG_001343,DS1_IMG_001344,earring_56,earring_56,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001344__DS1_IMG_002140,DS1_IMG_001344,DS1_IMG_002140,earring_56,IMG_1329_155a0a9a,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001345__DS1_IMG_001346,DS1_IMG_001345,DS1_IMG_001346,earring_57,earring_57,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001345__DS1_IMG_001347,DS1_IMG_001345,DS1_IMG_001347,earring_57,earring_57,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001345__DS1_IMG_003671,DS1_IMG_001345,DS1_IMG_003671,earring_57,IMG_0391_13077dff,1,3,Earrings,Pendant,train,0,negative,random
DS1_IMG_001346__DS1_IMG_001347,DS1_IMG_001346,DS1_IMG_001347,earring_57,earring_57,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001346__DS1_IMG_002486,DS1_IMG_001346,DS1_IMG_002486,earring_57,IMG_1629_29e8bbcb,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001347__DS1_IMG_001904,DS1_IMG_001347,DS1_IMG_001904,earring_57,IMG_0552-1-_09b51294,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001347__DS1_IMG_003707,DS1_IMG_001347,DS1_IMG_003707,earring_57,IMG_0726_46863f42,1,3,Earrings,Pendant,train,0,negative,random
DS1_IMG_001347__DS1_IMG_003988,DS1_IMG_001347,DS1_IMG_003988,earring_57,necklace_20241125_122545_586d69f7,1,3,Earrings,Pendant,train,0,negative,random
DS1_IMG_001348__DS1_IMG_001349,DS1_IMG_001348,DS1_IMG_001349,earring_58,earring_58,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001348__DS1_IMG_001350,DS1_IMG_001348,DS1_IMG_001350,earring_58,earring_58,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001348__DS1_IMG_002182,DS1_IMG_001348,DS1_IMG_002182,earring_58,IMG_1357_a815d20f,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001349__DS1_IMG_001350,DS1_IMG_001349,DS1_IMG_001350,earring_58,earring_58,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001349__DS1_IMG_001941,DS1_IMG_001349,DS1_IMG_001941,earring_58,IMG_0568_75bfef59,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001349__DS1_IMG_002807,DS1_IMG_001349,DS1_IMG_002807,earring_58,IMG_2373_6a9e4d53,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001350__DS1_IMG_002336,DS1_IMG_001350,DS1_IMG_002336,earring_58,IMG_1494_8c69fd98,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001351__DS1_IMG_001352,DS1_IMG_001351,DS1_IMG_001352,earring_5,earring_5,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001351__DS1_IMG_001353,DS1_IMG_001351,DS1_IMG_001353,earring_5,earring_5,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001351__DS1_IMG_003913,DS1_IMG_001351,DS1_IMG_003913,earring_5,IMG_2912_9176f0b9,1,3,Earrings,Pendant,train,0,negative,random
DS1_IMG_001352__DS1_IMG_001353,DS1_IMG_001352,DS1_IMG_001353,earring_5,earring_5,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001352__DS1_IMG_001520,DS1_IMG_001352,DS1_IMG_001520,earring_5,ramleela-earrings-black,1,1,Earrings,Earrings,train,0,negative,random
DS1_IMG_001352__DS1_IMG_002192,DS1_IMG_001352,DS1_IMG_002192,earring_5,IMG_1374_d961f0cb,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001352__DS1_IMG_002293,DS1_IMG_001352,DS1_IMG_002293,earring_5,IMG_1456_e4316976,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001352__DS1_IMG_002542,DS1_IMG_001352,DS1_IMG_002542,earring_5,IMG_1854_54846a87,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001354__DS1_IMG_001355,DS1_IMG_001354,DS1_IMG_001355,earring_66,earring_66,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001354__DS1_IMG_003684,DS1_IMG_001354,DS1_IMG_003684,earring_66,IMG_0467-1-_c9749438,1,3,Earrings,Pendant,train,0,negative,random
DS1_IMG_001354__DS1_IMG_004177,DS1_IMG_001354,DS1_IMG_004177,earring_66,ring_102,1,4,Earrings,Ring,train,0,negative,random
DS1_IMG_001355__DS1_IMG_003354,DS1_IMG_001355,DS1_IMG_003354,earring_66,IMG_3615_818197d5,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001356__DS1_IMG_001357,DS1_IMG_001356,DS1_IMG_001357,earring_67,earring_67,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001357__DS1_IMG_001636,DS1_IMG_001357,DS1_IMG_001636,earring_67,IMG_0372_f5eaaa3c,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001357__DS1_IMG_001721,DS1_IMG_001357,DS1_IMG_001721,earring_67,IMG_0421-1-_77c3f84b,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001357__DS1_IMG_002515,DS1_IMG_001357,DS1_IMG_002515,earring_67,IMG_1659_16d29e1a,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001358__DS1_IMG_001359,DS1_IMG_001358,DS1_IMG_001359,earring_72,earring_72,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001358__DS1_IMG_001360,DS1_IMG_001358,DS1_IMG_001360,earring_72,earring_72,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001359__DS1_IMG_001360,DS1_IMG_001359,DS1_IMG_001360,earring_72,earring_72,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001359__DS1_IMG_001720,DS1_IMG_001359,DS1_IMG_001720,earring_72,IMG_0419_2058b182,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001359__DS1_IMG_003415,DS1_IMG_001359,DS1_IMG_003415,earring_72,necklace_175,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001361__DS1_IMG_001362,DS1_IMG_001361,DS1_IMG_001362,earring_73,earring_73,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001361__DS1_IMG_001363,DS1_IMG_001361,DS1_IMG_001363,earring_73,earring_73,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001362__DS1_IMG_001363,DS1_IMG_001362,DS1_IMG_001363,earring_73,earring_73,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001363__DS1_IMG_001930,DS1_IMG_001363,DS1_IMG_001930,earring_73,IMG_0565-1-_1c4a9d64,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001363__DS1_IMG_003662,DS1_IMG_001363,DS1_IMG_003662,earring_73,necklace_99,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001363__DS1_IMG_003814,DS1_IMG_001363,DS1_IMG_003814,earring_73,IMG_2457_895e154f,1,3,Earrings,Pendant,train,0,negative,random
DS1_IMG_001363__DS1_IMG_004260,DS1_IMG_001363,DS1_IMG_004260,earring_73,ring_156,1,4,Earrings,Ring,train,0,negative,random
DS1_IMG_001364__DS1_IMG_001365,DS1_IMG_001364,DS1_IMG_001365,earring_76,earring_76,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001364__DS1_IMG_001366,DS1_IMG_001364,DS1_IMG_001366,earring_76,earring_76,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001364__DS1_IMG_002051,DS1_IMG_001364,DS1_IMG_002051,earring_76,IMG_0623_8d504cf2,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001364__DS1_IMG_003180,DS1_IMG_001364,DS1_IMG_003180,earring_76,IMG_3518_909c4cb9,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001365__DS1_IMG_001366,DS1_IMG_001365,DS1_IMG_001366,earring_76,earring_76,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001365__DS1_IMG_003324,DS1_IMG_001365,DS1_IMG_003324,earring_76,IMG_3598_a9e38dee,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001365__DS1_IMG_004232,DS1_IMG_001365,DS1_IMG_004232,earring_76,ring_138,1,4,Earrings,Ring,train,0,negative,random
DS1_IMG_001366__DS1_IMG_003196,DS1_IMG_001366,DS1_IMG_003196,earring_76,IMG_3526_064ec0f8,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001366__DS1_IMG_003815,DS1_IMG_001366,DS1_IMG_003815,earring_76,IMG_2506_cab336a0,1,3,Earrings,Pendant,train,0,negative,random
DS1_IMG_001367__DS1_IMG_001368,DS1_IMG_001367,DS1_IMG_001368,earring_77,earring_77,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001367__DS1_IMG_001369,DS1_IMG_001367,DS1_IMG_001369,earring_77,earring_77,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001368__DS1_IMG_001369,DS1_IMG_001368,DS1_IMG_001369,earring_77,earring_77,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001370__DS1_IMG_001371,DS1_IMG_001370,DS1_IMG_001371,earring_7,earring_7,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001370__DS1_IMG_001671,DS1_IMG_001370,DS1_IMG_001671,earring_7,IMG_0387_0c33e2d2,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001372__DS1_IMG_001373,DS1_IMG_001372,DS1_IMG_001373,earring_82,earring_82,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001372__DS1_IMG_001374,DS1_IMG_001372,DS1_IMG_001374,earring_82,earring_82,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001372__DS1_IMG_001835,DS1_IMG_001372,DS1_IMG_001835,earring_82,IMG_0518-1-_ae28c627,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001373__DS1_IMG_001374,DS1_IMG_001373,DS1_IMG_001374,earring_82,earring_82,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001373__DS1_IMG_002175,DS1_IMG_001373,DS1_IMG_002175,earring_82,IMG_1352_0833b860,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001375__DS1_IMG_001376,DS1_IMG_001375,DS1_IMG_001376,earring_83,earring_83,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001375__DS1_IMG_001424,DS1_IMG_001375,DS1_IMG_001424,earring_83,images-39-,1,1,Earrings,Earrings,train,0,negative,random
DS1_IMG_001375__DS1_IMG_002659,DS1_IMG_001375,DS1_IMG_002659,earring_83,IMG_2220_c88e0556,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001377__DS1_IMG_001378,DS1_IMG_001377,DS1_IMG_001378,earring_88,earring_88,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001377__DS1_IMG_001379,DS1_IMG_001377,DS1_IMG_001379,earring_88,earring_88,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001378__DS1_IMG_001379,DS1_IMG_001378,DS1_IMG_001379,earring_88,earring_88,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001378__DS1_IMG_002111,DS1_IMG_001378,DS1_IMG_002111,earring_88,IMG_1318_c39bdc55,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001378__DS1_IMG_002566,DS1_IMG_001378,DS1_IMG_002566,earring_88,IMG_1869_3dd27dc4,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001379__DS1_IMG_001697,DS1_IMG_001379,DS1_IMG_001697,earring_88,IMG_0408-1-_17232ae9,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001379__DS1_IMG_003747,DS1_IMG_001379,DS1_IMG_003747,earring_88,IMG_0866_b55f3884,1,3,Earrings,Pendant,train,0,negative,random
DS1_IMG_001380__DS1_IMG_001381,DS1_IMG_001380,DS1_IMG_001381,earring_89,earring_89,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001380__DS1_IMG_001382,DS1_IMG_001380,DS1_IMG_001382,earring_89,earring_89,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001380__DS1_IMG_002663,DS1_IMG_001380,DS1_IMG_002663,earring_89,IMG_2221_e360d547,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001381__DS1_IMG_001382,DS1_IMG_001381,DS1_IMG_001382,earring_89,earring_89,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001382__DS1_IMG_001607,DS1_IMG_001382,DS1_IMG_001607,earring_89,IMG_0357_c117f72c,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001383__DS1_IMG_001384,DS1_IMG_001383,DS1_IMG_001384,earring_94,earring_94,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001383__DS1_IMG_001385,DS1_IMG_001383,DS1_IMG_001385,earring_94,earring_94,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001384__DS1_IMG_001385,DS1_IMG_001384,DS1_IMG_001385,earring_94,earring_94,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001384__DS1_IMG_002285,DS1_IMG_001384,DS1_IMG_002285,earring_94,IMG_1453_4a0ca50d,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001384__DS1_IMG_002868,DS1_IMG_001384,DS1_IMG_002868,earring_94,IMG_2423_debfc027,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001384__DS1_IMG_002894,DS1_IMG_001384,DS1_IMG_002894,earring_94,IMG_2440_9bfdc0b2,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001384__DS1_IMG_002943,DS1_IMG_001384,DS1_IMG_002943,earring_94,IMG_2852_b8fec241,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001384__DS1_IMG_003648,DS1_IMG_001384,DS1_IMG_003648,earring_94,necklace_91,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001385__DS1_IMG_003863,DS1_IMG_001385,DS1_IMG_003863,earring_94,IMG_2845_73c46a80,1,3,Earrings,Pendant,train,0,negative,random
DS1_IMG_001385__DS1_IMG_003909,DS1_IMG_001385,DS1_IMG_003909,earring_94,IMG_2911_4bf24190,1,3,Earrings,Pendant,train,0,negative,random
DS1_IMG_001385__DS1_IMG_004299,DS1_IMG_001385,DS1_IMG_004299,earring_94,ring_180,1,4,Earrings,Ring,train,0,negative,random
DS1_IMG_001386__DS1_IMG_001387,DS1_IMG_001386,DS1_IMG_001387,earring_98,earring_98,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001386__DS1_IMG_001388,DS1_IMG_001386,DS1_IMG_001388,earring_98,earring_98,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001387__DS1_IMG_001388,DS1_IMG_001387,DS1_IMG_001388,earring_98,earring_98,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001387__DS1_IMG_003612,DS1_IMG_001387,DS1_IMG_003612,earring_98,necklace_59,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001387__DS1_IMG_004183,DS1_IMG_001387,DS1_IMG_004183,earring_98,ring_105,1,4,Earrings,Ring,train,0,negative,random
DS1_IMG_001388__DS1_IMG_003234,DS1_IMG_001388,DS1_IMG_003234,earring_98,IMG_3542_6f3662d1,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001389__DS1_IMG_001390,DS1_IMG_001389,DS1_IMG_001390,earring_99,earring_99,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001389__DS1_IMG_001391,DS1_IMG_001389,DS1_IMG_001391,earring_99,earring_99,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001389__DS1_IMG_001420,DS1_IMG_001389,DS1_IMG_001420,earring_99,images-38-,1,1,Earrings,Earrings,train,0,negative,random
DS1_IMG_001389__DS1_IMG_001463,DS1_IMG_001389,DS1_IMG_001463,earring_99,images-8-,1,1,Earrings,Earrings,train,0,negative,random
DS1_IMG_001390__DS1_IMG_001391,DS1_IMG_001390,DS1_IMG_001391,earring_99,earring_99,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001390__DS1_IMG_002411,DS1_IMG_001390,DS1_IMG_002411,earring_99,IMG_1543_5ac56f1d,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001391__DS1_IMG_002330,DS1_IMG_001391,DS1_IMG_002330,earring_99,IMG_1490_e62643b3,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001392__DS1_IMG_001393,DS1_IMG_001392,DS1_IMG_001393,earring_9,earring_9,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001392__DS1_IMG_001394,DS1_IMG_001392,DS1_IMG_001394,earring_9,earring_9,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001392__DS1_IMG_001669,DS1_IMG_001392,DS1_IMG_001669,earring_9,IMG_0386_fb581654,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001392__DS1_IMG_003527,DS1_IMG_001392,DS1_IMG_003527,earring_9,necklace_20241125_122545_585b5bd8,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001393__DS1_IMG_001394,DS1_IMG_001393,DS1_IMG_001394,earring_9,earring_9,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001393__DS1_IMG_001773,DS1_IMG_001393,DS1_IMG_001773,earring_9,IMG_0469_a45c8b59,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001394__DS1_IMG_003747,DS1_IMG_001394,DS1_IMG_003747,earring_9,IMG_0866_b55f3884,1,3,Earrings,Pendant,train,0,negative,random
DS1_IMG_001395__DS1_IMG_001396,DS1_IMG_001395,DS1_IMG_001396,images-24-,images-24-,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001395__DS1_IMG_001397,DS1_IMG_001395,DS1_IMG_001397,images-24-,images-24-,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001395__DS1_IMG_002243,DS1_IMG_001395,DS1_IMG_002243,images-24-,IMG_1422_cf8efbc5,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001395__DS1_IMG_003483,DS1_IMG_001395,DS1_IMG_003483,images-24-,necklace_20241125_122545_0e7efef6,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001396__DS1_IMG_001397,DS1_IMG_001396,DS1_IMG_001397,images-24-,images-24-,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001396__DS1_IMG_002567,DS1_IMG_001396,DS1_IMG_002567,images-24-,IMG_1869_3dd27dc4,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001397__DS1_IMG_002895,DS1_IMG_001397,DS1_IMG_002895,images-24-,IMG_2441_e87b3613,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001398__DS1_IMG_001399,DS1_IMG_001398,DS1_IMG_001399,images-25-,images-25-,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001398__DS1_IMG_001400,DS1_IMG_001398,DS1_IMG_001400,images-25-,images-25-,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001398__DS1_IMG_001788,DS1_IMG_001398,DS1_IMG_001788,images-25-,IMG_0476-1-_7c255155,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001398__DS1_IMG_001914,DS1_IMG_001398,DS1_IMG_001914,images-25-,IMG_0555_d4b9ccc1,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001398__DS1_IMG_004004,DS1_IMG_001398,DS1_IMG_004004,images-25-,other_20241125_122403_6020381c,1,3,Earrings,Pendant,train,0,negative,random
DS1_IMG_001399__DS1_IMG_001400,DS1_IMG_001399,DS1_IMG_001400,images-25-,images-25-,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001399__DS1_IMG_001976,DS1_IMG_001399,DS1_IMG_001976,images-25-,IMG_0586_952d41e8,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001399__DS1_IMG_002368,DS1_IMG_001399,DS1_IMG_002368,images-25-,IMG_1509_313cb201,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001399__DS1_IMG_003823,DS1_IMG_001399,DS1_IMG_003823,images-25-,IMG_2509_c6869e8f,1,3,Earrings,Pendant,train,0,negative,random
DS1_IMG_001399__DS1_IMG_003975,DS1_IMG_001399,DS1_IMG_003975,images-25-,necklace_20241125_122545_20212176,1,3,Earrings,Pendant,train,0,negative,random
DS1_IMG_001400__DS1_IMG_002535,DS1_IMG_001400,DS1_IMG_002535,images-25-,IMG_1850_77cd24da,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001400__DS1_IMG_003383,DS1_IMG_001400,DS1_IMG_003383,images-25-,necklace_132,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001400__DS1_IMG_003466,DS1_IMG_001400,DS1_IMG_003466,images-25-,necklace_20241125_122545_00197bf3,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001400__DS1_IMG_003557,DS1_IMG_001400,DS1_IMG_003557,images-25-,necklace_20241125_122545_7c7f8180,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001400__DS1_IMG_004229,DS1_IMG_001400,DS1_IMG_004229,images-25-,ring_135,1,4,Earrings,Ring,train,0,negative,random
DS1_IMG_001401__DS1_IMG_001402,DS1_IMG_001401,DS1_IMG_001402,images-29-,images-29-,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001401__DS1_IMG_001403,DS1_IMG_001401,DS1_IMG_001403,images-29-,images-29-,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001401__DS1_IMG_002061,DS1_IMG_001401,DS1_IMG_002061,images-29-,IMG_0627-1-_97df84b3,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001401__DS1_IMG_003529,DS1_IMG_001401,DS1_IMG_003529,images-29-,necklace_20241125_122545_62602030,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001402__DS1_IMG_001403,DS1_IMG_001402,DS1_IMG_001403,images-29-,images-29-,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001402__DS1_IMG_002688,DS1_IMG_001402,DS1_IMG_002688,images-29-,IMG_2236_87c45f0e,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001402__DS1_IMG_002755,DS1_IMG_001402,DS1_IMG_002755,images-29-,IMG_2295_29a9f18d,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001403__DS1_IMG_001802,DS1_IMG_001403,DS1_IMG_001802,images-29-,IMG_0497-1-_991979e3,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001404__DS1_IMG_001405,DS1_IMG_001404,DS1_IMG_001405,images-3-,images-3-,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001404__DS1_IMG_001406,DS1_IMG_001404,DS1_IMG_001406,images-3-,images-3-,1,1,Earrings,Earrings,train,1,positive,
DS1_IMG_001404__DS1_IMG_002498,DS1_IMG_001404,DS1_IMG_002498,images-3-,IMG_1639_3633c2cb,1,2,Earrings,Necklace,train,0,negative,random
DS1_IMG_001404__DS1_IMG_003573,DS1_IMG_001404,DS1_IMG_003573,images-3-,necklace_20241125_122545_81818191,1,2,Earrings,Necklace,train,0,negative,random
