image_id,image_path,group_id,category,category_id,split,source
DS1_IMG_003050,train/Necklace/IMG_3059_77f7fd8c_JPG.rf.f1975af59acd4cfb8d69c59927cedb0c.jpg,IMG_3059_77f7fd8c,Necklace,2,train,dataset1
DS1_IMG_003051,train/Necklace/IMG_3064_8d7b0dbd_JPG.rf.02e361dc20d4380385fe0c8f66a2974f.jpg,IMG_3064_8d7b0dbd,Necklace,2,train,dataset1
DS1_IMG_003052,train/Necklace/IMG_3064_8d7b0dbd_JPG.rf.21e38179351974e048697988de60ab74.jpg,IMG_3064_8d7b0dbd,Necklace,2,train,dataset1
DS1_IMG_003053,train/Necklace/IMG_3064_8d7b0dbd_JPG.rf.46ce93e6370b38bf0f5cb2fd0e172883.jpg,IMG_3064_8d7b0dbd,Necklace,2,train,dataset1
DS1_IMG_003054,train/Necklace/IMG_3065_0525da9f_JPG.rf.81ea569f62267bc025726a4f6c414f21.jpg,IMG_3065_0525da9f,Necklace,2,train,dataset1
DS1_IMG_003055,train/Necklace/IMG_3065_0525da9f_JPG.rf.e0a2f0cbfb3c1803b1991708d07cc122.jpg,IMG_3065_0525da9f,Necklace,2,train,dataset1
DS1_IMG_003056,train/Necklace/IMG_3080_7df3193f_JPG.rf.348098f41b0776243b0186c0c3cb3fca.jpg,IMG_3080_7df3193f,Necklace,2,train,dataset1
DS1_IMG_003057,train/Necklace/IMG_3080_7df3193f_JPG.rf.a961ce023df9f9399ec138c763f54b9f.jpg,IMG_3080_7df3193f,Necklace,2,train,dataset1
DS1_IMG_003058,train/Necklace/IMG_3080_7df3193f_JPG.rf.f8fdbc98dd1b1b5bca9aaf33e9326514.jpg,IMG_3080_7df3193f,Necklace,2,train,dataset1
DS1_IMG_003059,train/Necklace/IMG_3084_1e694e08_JPG.rf.76dab4935f4437be073574cebea7435c.jpg,IMG_3084_1e694e08,Necklace,2,train,dataset1
DS1_IMG_003060,train/Necklace/IMG_3084_1e694e08_JPG.rf.d32d5db158d2c8818a403baedaa80890.jpg,IMG_3084_1e694e08,Necklace,2,train,dataset1
DS1_IMG_003061,train/Necklace/IMG_3084_1e694e08_JPG.rf.daceb35fe21b9dffb1253fea9a1a9fb2.jpg,IMG_3084_1e694e08,Necklace,2,train,dataset1
DS1_IMG_003062,train/Necklace/IMG_3088_2b2780ff_JPG.rf.861a9256dcbfcab5cdea54483c0faa28.jpg,IMG_3088_2b2780ff,Necklace,2,train,dataset1
DS1_IMG_003063,train/Necklace/IMG_3088_2b2780ff_JPG.rf.a75b180819cc31f189f8b288c0e4feed.jpg,IMG_3088_2b2780ff,Necklace,2,train,dataset1
DS1_IMG_003064,train/Necklace/IMG_3088_2b2780ff_JPG.rf.b66ef73235008b700850c388e2c779fe.jpg,IMG_3088_2b2780ff,Necklace,2,train,dataset1
DS1_IMG_003065,train/Necklace/IMG_3089_8d53874f_JPG.rf.3bd1ce8092978735c555abbd090a4cfc.jpg,IMG_3089_8d53874f,Necklace,2,train,dataset1
DS1_IMG_003066,train/Necklace/IMG_3089_8d53874f_JPG.rf.8db37df6f47a54947d3d49ce75c29b11.jpg,IMG_3089_8d53874f,Necklace,2,train,dataset1
DS1_IMG_003067,train/Necklace/IMG_3089_8d53874f_JPG.rf.c8534e013a01316fa0c0382deeec4393.jpg,IMG_3089_8d53874f,Necklace,2,train,dataset1
DS1_IMG_003068,train/Necklace/IMG_3092_84e9b6df_JPG.rf.3a1d551b1633cedc40f776c7b84cd592.jpg,IMG_3092_84e9b6df,Necklace,2,train,dataset1
DS1_IMG_003069,train/Necklace/IMG_3092_84e9b6df_JPG.rf.6beb1831a22560e78cf653f0227fd108.jpg,IMG_3092_84e9b6df,Necklace,2,train,dataset1
DS1_IMG_003070,train/Necklace/IMG_3092_84e9b6df_JPG.rf.6ca58070eef5d4e5e9dc3ca1b3ad2e02.jpg,IMG_3092_84e9b6df,Necklace,2,train,dataset1
DS1_IMG_003071,train/Necklace/IMG_3099_0dbe546c_JPG.rf.2cdba0d2dadeb6e8b3e8a1fda7583506.jpg,IMG_3099_0dbe546c,Necklace,2,train,dataset1
DS1_IMG_003072,train/Necklace/IMG_3099_0dbe546c_JPG.rf.3177ebde437ca75aba9a34cc6394572c.jpg,IMG_3099_0dbe546c,Necklace,2,train,dataset1
DS1_IMG_003073,train/Necklace/IMG_3106_876d9d66_JPG.rf.6b59db15834f48e16d661de1190e982a.jpg,IMG_3106_876d9d66,Necklace,2,train,dataset1
DS1_IMG_003074,train/Necklace/IMG_3106_876d9d66_JPG.rf.991c5a2420f03a75e0a5f7aec8c24ce9.jpg,IMG_3106_876d9d66,Necklace,2,train,dataset1
DS1_IMG_003075,train/Necklace/IMG_3106_876d9d66_JPG.rf.d5856584c3c015a8d5d69649756be49d.jpg,IMG_3106_876d9d66,Necklace,2,train,dataset1
DS1_IMG_003076,train/Necklace/IMG_3107_49466a60_JPG.rf.1f4b0df818a84d3b2a6c64966e19ed64.jpg,IMG_3107_49466a60,Necklace,2,train,dataset1
DS1_IMG_003077,train/Necklace/IMG_3107_49466a60_JPG.rf.5ea3fc7e110d6efc72e28897ab1bc5ce.jpg,IMG_3107_49466a60,Necklace,2,train,dataset1
DS1_IMG_003078,train/Necklace/IMG_3107_49466a60_JPG.rf.7fb0eba389e344e45b476c08168b1f59.jpg,IMG_3107_49466a60,Necklace,2,train,dataset1
DS1_IMG_003079,train/Necklace/IMG_3110_e8631d85_JPG.rf.04e3f6d7a9b0181f428bdcb9f15a3631.jpg,IMG_3110_e8631d85,Necklace,2,train,dataset1
DS1_IMG_003080,train/Necklace/IMG_3110_e8631d85_JPG.rf.972e09b5b8ac269d6baab108804d1f46.jpg,IMG_3110_e8631d85,Necklace,2,train,dataset1
DS1_IMG_003081,train/Necklace/IMG_3110_e8631d85_JPG.rf.f22d2c29dcc5c1a588ea7e59baacea76.jpg,IMG_3110_e8631d85,Necklace,2,train,dataset1
DS1_IMG_003082,train/Necklace/IMG_3111_83880235_JPG.rf.8f8300b7b1d3796dfb09740877b9bc2c.jpg,IMG_3111_83880235,Necklace,2,train,dataset1
DS1_IMG_003083,train/Necklace/IMG_3111_83880235_JPG.rf.ea7ac6882267e4d4be4fdc501ff1a3e7.jpg,IMG_3111_83880235,Necklace,2,train,dataset1
DS1_IMG_003084,train/Necklace/IMG_3112_29506dd1_JPG.rf.21fffeabee8ec272c8b395adb64e46b0.jpg,IMG_3112_29506dd1,Necklace,2,train,dataset1
DS1_IMG_003085,train/Necklace/IMG_3112_29506dd1_JPG.rf.c7cab0872456e615c4fe5aa6e6bb9ced.jpg,IMG_3112_29506dd1,Necklace,2,train,dataset1
DS1_IMG_003086,train/Necklace/IMG_3112_29506dd1_JPG.rf.e7858c6595dc5f4b1594cd26e7a34c43.jpg,IMG_3112_29506dd1,Necklace,2,train,dataset1
DS1_IMG_003087,train/Necklace/IMG_3113_076cfb9c_JPG.rf.2702b9c77769251cdcacd10893595038.jpg,IMG_3113_076cfb9c,Necklace,2,train,dataset1
DS1_IMG_003088,train/Necklace/IMG_3113_076cfb9c_JPG.rf.4dc91459526ed508d64643a32857778a.jpg,IMG_3113_076cfb9c,Necklace,2,train,dataset1
DS1_IMG_003089,train/Necklace/IMG_3113_076cfb9c_JPG.rf.d7b4016fa2c31ad2ab9f66dec00020bc.jpg,IMG_3113_076cfb9c,Necklace,2,train,dataset1
DS1_IMG_003090,train/Necklace/IMG_3116_be79e1ce_JPG.rf.8ad5f6f7ad6bd733b5cc82a087d18458.jpg,IMG_3116_be79e1ce,Necklace,2,train,dataset1
DS1_IMG_003091,train/Necklace/IMG_3116_be79e1ce_JPG.rf.aa8c2d8a1da6ad022d7c2d635d68def0.jpg,IMG_3116_be79e1ce,Necklace,2,train,dataset1
DS1_IMG_003092,train/Necklace/IMG_3116_be79e1ce_JPG.rf.c0cf001fb5f03c7eff3722033094a0c6.jpg,IMG_3116_be79e1ce,Necklace,2,train,dataset1
DS1_IMG_003093,train/Necklace/IMG_3120_78f2342c_JPG.rf.19f7c95e85e84807bd3343db762c5f8c.jpg,IMG_3120_78f2342c,Necklace,2,train,dataset1
DS1_IMG_003094,train/Necklace/IMG_3120_78f2342c_JPG.rf.7e295eeb78d9c77481e58ff821c59d03.jpg,IMG_3120_78f2342c,Necklace,2,train,dataset1
DS1_IMG_003095,train/Necklace/IMG_3122_71e28353_JPG.rf.1603a5012caed2efe1aeeb6f6897a128.jpg,IMG_3122_71e28353,Necklace,2,train,dataset1
DS1_IMG_003096,train/Necklace/IMG_3122_71e28353_JPG.rf.c49fe6145584e02dcc247d0da970d4f4.jpg,IMG_3122_71e28353,Necklace,2,train,dataset1
DS1_IMG_003097,train/Necklace/IMG_3122_71e28353_JPG.rf.ffdb39823a3825bc6ee2327561ec221d.jpg,IMG_3122_71e28353,Necklace,2,train,dataset1
DS1_IMG_003098,train/Necklace/IMG_3123_d72cb3a0_JPG.rf.0c515a53c08a4868564c14b743c711d6.jpg,IMG_3123_d72cb3a0,Necklace,2,train,dataset1
DS1_IMG_003099,train/Necklace/IMG_3123_d72cb3a0_JPG.rf.a7da311059b52cf9e872e685f228ff29.jpg,IMG_3123_d72cb3a0,Necklace,2,train,dataset1
DS1_IMG_003100,train/Necklace/IMG_3123_d72cb3a0_JPG.rf.e6d186a2f30fc67dc8733da142440c13.jpg,IMG_3123_d72cb3a0,Necklace,2,train,dataset1
DS1_IMG_003101,train/Necklace/IMG_3124_2a93b6ae_JPG.rf.97d11cf8b66030cd06ae105f1d332416.jpg,IMG_3124_2a93b6ae,Necklace,2,train,dataset1
DS1_IMG_003102,train/Necklace/IMG_3124_2a93b6ae_JPG.rf.9c0b3bb814e952403b174a1175d44df5.jpg,IMG_3124_2a93b6ae,Necklace,2,train,dataset1
DS1_IMG_003103,train/Necklace/IMG_3124_2a93b6ae_JPG.rf.d129ddb0f9c50099ec31a6b9b0ca4b6e.jpg,IMG_3124_2a93b6ae,Necklace,2,train,dataset1
DS1_IMG_003104,train/Necklace/IMG_3130_bfdb7f12_JPG.rf.83a9dc00ffe15fd6a33bdf2f0c79f5b2.jpg,IMG_3130_bfdb7f12,Necklace,2,train,dataset1
DS1_IMG_003105,train/Necklace/IMG_3130_bfdb7f12_JPG.rf.9b1ebeea4c707b8b41f93a8e0a0a5dd2.jpg,IMG_3130_bfdb7f12,Necklace,2,train,dataset1
DS1_IMG_003106,train/Necklace/IMG_3130_bfdb7f12_JPG.rf.9c8b7fae60a75340b4e1489ceebc4224.jpg,IMG_3130_bfdb7f12,Necklace,2,train,dataset1
DS1_IMG_003107,train/Necklace/IMG_3134_e2481f1e_JPG.rf.0cb6ff1b03e4f054725861a136e83f3a.jpg,IMG_3134_e2481f1e,Necklace,2,train,dataset1
DS1_IMG_003108,train/Necklace/IMG_3134_e2481f1e_JPG.rf.b7c4ad825bd2a9f22bd75c8042476b3d.jpg,IMG_3134_e2481f1e,Necklace,2,train,dataset1
DS1_IMG_003109,train/Necklace/IMG_3134_e2481f1e_JPG.rf.db8b1bbc670c3f97d66b3c076dfe8dbe.jpg,IMG_3134_e2481f1e,Necklace,2,train,dataset1
DS1_IMG_003110,train/Necklace/IMG_3274_8ef830a9_JPG.rf.a01f0f47bc346ea01e14af6afc42eaf1.jpg,IMG_3274_8ef830a9,Necklace,2,train,dataset1
DS1_IMG_003111,train/Necklace/IMG_3274_8ef830a9_JPG.rf.c11e745e209ca23d8d687bb8978684a1.jpg,IMG_3274_8ef830a9,Necklace,2,train,dataset1
DS1_IMG_003112,train/Necklace/IMG_3274_8ef830a9_JPG.rf.c2411f144a267df89073e8f5af09170b.jpg,IMG_3274_8ef830a9,Necklace,2,train,dataset1
DS1_IMG_003113,train/Necklace/IMG_3276_76eae12d_JPG.rf.396b11e77f02a408948f068592cdfdf7.jpg,IMG_3276_76eae12d,Necklace,2,train,dataset1
DS1_IMG_003114,train/Necklace/IMG_3276_76eae12d_JPG.rf.c4dd11fd6d5024cd820872d043a742a7.jpg,IMG_3276_76eae12d,Necklace,2,train,dataset1
DS1_IMG_003115,train/Necklace/IMG_3276_76eae12d_JPG.rf.e0c5dc3611cfb0a3d0dcf9ada39a1671.jpg,IMG_3276_76eae12d,Necklace,2,train,dataset1
DS1_IMG_003116,train/Necklace/IMG_3277_672b3385_JPG.rf.d29f45bcae209890b16afbbe3e8770a0.jpg,IMG_3277_672b3385,Necklace,2,train,dataset1
DS1_IMG_003117,train/Necklace/IMG_3277_672b3385_JPG.rf.e1810e4b50cc354f988082a414b8f817.jpg,IMG_3277_672b3385,Necklace,2,train,dataset1
DS1_IMG_003118,train/Necklace/IMG_3277_672b3385_JPG.rf.e9f96840cc26e6ea19332be1cf962144.jpg,IMG_3277_672b3385,Necklace,2,train,dataset1
DS1_IMG_003119,train/Necklace/IMG_3468_55be3aa5_JPG.rf.1a54d9505ec481284e0e7ab8f4683ab4.jpg,IMG_3468_55be3aa5,Necklace,2,train,dataset1
DS1_IMG_003120,train/Necklace/IMG_3468_55be3aa5_JPG.rf.809bcc1e66c6af474bf6da02be6f5cd8.jpg,IMG_3468_55be3aa5,Necklace,2,train,dataset1
DS1_IMG_003121,train/Necklace/IMG_3468_55be3aa5_JPG.rf.c85a36e0c5b0facedac5b23bc861592a.jpg,IMG_3468_55be3aa5,Necklace,2,train,dataset1
DS1_IMG_003122,train/Necklace/IMG_3474_e19ef664_JPG.rf.4988a6ac270fcd77d5497ae96a722b00.jpg,IMG_3474_e19ef664,Necklace,2,train,dataset1
DS1_IMG_003123,train/Necklace/IMG_3474_e19ef664_JPG.rf.88880036bad2e81441a9c3946fffb129.jpg,IMG_3474_e19ef664,Necklace,2,train,dataset1
DS1_IMG_003124,train/Necklace/IMG_3474_e19ef664_JPG.rf.958c5b55a81796aa4a68998e472d0a29.jpg,IMG_3474_e19ef664,Necklace,2,train,dataset1
DS1_IMG_003125,train/Necklace/IMG_3476_fd33a4ca_JPG.rf.a2edc05faaa3aa6da6b757adbffa8aec.jpg,IMG_3476_fd33a4ca,Necklace,2,train,dataset1
DS1_IMG_003126,train/Necklace/IMG_3476_fd33a4ca_JPG.rf.aad1d41a7b24c52b116e457974b47353.jpg,IMG_3476_fd33a4ca,Necklace,2,train,dataset1
DS1_IMG_003127,train/Necklace/IMG_3476_fd33a4ca_JPG.rf.e6f03cff551b84cb0d6effbbd3f8c701.jpg,IMG_3476_fd33a4ca,Necklace,2,train,dataset1
DS1_IMG_003128,train/Necklace/IMG_3482_4e81cc09_JPG.rf.2bdea624298997763b2de35ce998bbdf.jpg,IMG_3482_4e81cc09,Necklace,2,train,dataset1
DS1_IMG_003129,train/Necklace/IMG_3482_4e81cc09_JPG.rf.756664504cadec7ca44bce53e3a3ca13.jpg,IMG_3482_4e81cc09,Necklace,2,train,dataset1
DS1_IMG_003130,train/Necklace/IMG_3482_4e81cc09_JPG.rf.c94c68a4b080fca242f4bf08f544a27c.jpg,IMG_3482_4e81cc09,Necklace,2,train,dataset1
DS1_IMG_003131,train/Necklace/IMG_3484_3f353f2e_JPG.rf.40e035ac5431d9eee2f6880256460668.jpg,IMG_3484_3f353f2e,Necklace,2,train,dataset1
DS1_IMG_003132,train/Necklace/IMG_3484_3f353f2e_JPG.rf.48ca721b14f4e1e0895425516eadbd0d.jpg,IMG_3484_3f353f2e,Necklace,2,train,dataset1
DS1_IMG_003133,train/Necklace/IMG_3484_3f353f2e_JPG.rf.6453733dd4284b42ad19846620e1c7ab.jpg,IMG_3484_3f353f2e,Necklace,2,train,dataset1
DS1_IMG_003134,train/Necklace/IMG_3488_1d475b5d_JPG.rf.37dba893c7e116c1a1cebeb4dbf301c4.jpg,IMG_3488_1d475b5d,Necklace,2,train,dataset1
DS1_IMG_003135,train/Necklace/IMG_3488_1d475b5d_JPG.rf.39f6c4374e31c16ca71d70695a213b37.jpg,IMG_3488_1d475b5d,Necklace,2,train,dataset1
DS1_IMG_003136,train/Necklace/IMG_3488_1d475b5d_JPG.rf.b1b7ef3fc50339573c00925b2c0d071b.jpg,IMG_3488_1d475b5d,Necklace,2,train,dataset1
DS1_IMG_003137,train/Necklace/IMG_3490_b500c066_JPG.rf.0f9116fee7a1ab8368b6b363db05bb65.jpg,IMG_3490_b500c066,Necklace,2,train,dataset1
DS1_IMG_003138,train/Necklace/IMG_3490_b500c066_JPG.rf.bc055bb2c9481eeeab6e33f0fed3fe74.jpg,IMG_3490_b500c066,Necklace,2,train,dataset1
DS1_IMG_003139,train/Necklace/IMG_3490_b500c066_JPG.rf.e50413cd51c98ebafc542288402836f2.jpg,IMG_3490_b500c066,Necklace,2,train,dataset1
DS1_IMG_003140,train/Necklace/IMG_3498_d0c73ec1_JPG.rf.3c7e08b99ee9b266a6723603f0b6ee08.jpg,IMG_3498_d0c73ec1,Necklace,2,train,dataset1
DS1_IMG_003141,train/Necklace/IMG_3498_d0c73ec1_JPG.rf.70deb8a2a0d3927fa78587ed2e47e55f.jpg,IMG_3498_d0c73ec1,Necklace,2,train,dataset1
DS1_IMG_003142,train/Necklace/IMG_3498_d0c73ec1_JPG.rf.e3b6287b4fb97f7bd71cad61608e4d2b.jpg,IMG_3498_d0c73ec1,Necklace,2,train,dataset1
DS1_IMG_003143,train/Necklace/IMG_3500_57d963ba_JPG.rf.39f4ebccf5d38cec54351f02ec97d93d.jpg,IMG_3500_57d963ba,Necklace,2,train,dataset1
DS1_IMG_003144,train/Necklace/IMG_3500_57d963ba_JPG.rf.72dcf1ed1a4e25dc3ff043cb9fc269c3.jpg,IMG_3500_57d963ba,Necklace,2,train,dataset1
DS1_IMG_003145,train/Necklace/IMG_3500_57d963ba_JPG.rf.b8b69747ace0e24dbb1130e87c70bba0.jpg,IMG_3500_57d963ba,Necklace,2,train,dataset1
DS1_IMG_003146,train/Necklace/IMG_3501_59379313_JPG.rf.179d647001ea34f6069c93b1ba303e25.jpg,IMG_3501_59379313,Necklace,2,train,dataset1
DS1_IMG_003147,train/Necklace/IMG_3501_59379313_JPG.rf.d04803d31e541093fe976eb4b57da93a.jpg,IMG_3501_59379313,Necklace,2,train,dataset1
DS1_IMG_003148,train/Necklace/IMG_3501_59379313_JPG.rf.f47e4c6f708b441dbfaa1b51f60a561d.jpg,IMG_3501_59379313,Necklace,2,train,dataset1
DS1_IMG_003149,train/Necklace/IMG_3502_8007ae64_JPG.rf.004e3c3b5c64344627cb462b99ab8579.jpg,IMG_3502_8007ae64,Necklace,2,train,dataset1
DS1_IMG_003150,train/Necklace/IMG_3502_8007ae64_JPG.rf.a76af71fa58698d92477d6c56042e9a1.jpg,IMG_3502_8007ae64,Necklace,2,train,dataset1
DS1_IMG_003151,train/Necklace/IMG_3502_8007ae64_JPG.rf.e3e3df7a5825a5a1b92d50fb52bc39f0.jpg,IMG_3502_8007ae64,Necklace,2,train,dataset1
DS1_IMG_003152,train/Necklace/IMG_3504_2c019508_JPG.rf.bed6b8be93fd602c925ab7f8203dc5b3.jpg,IMG_3504_2c019508,Necklace,2,train,dataset1
DS1_IMG_003153,train/Necklace/IMG_3504_2c019508_JPG.rf.c8b99be92ad5ac44aedc894f01d32e9a.jpg,IMG_3504_2c019508,Necklace,2,train,dataset1
DS1_IMG_003154,train/Necklace/IMG_3504_2c019508_JPG.rf.ccd2cbea94bc0d65b221ca08023e5261.jpg,IMG_3504_2c019508,Necklace,2,train,dataset1
DS1_IMG_003155,train/Necklace/IMG_3505_da048f3c_JPG.rf.4057a36613a3d6b05509c2a20d986969.jpg,IMG_3505_da048f3c,Necklace,2,train,dataset1
DS1_IMG_003156,train/Necklace/IMG_3505_da048f3c_JPG.rf.5927c680937350f421ce0463c4db0230.jpg,IMG_3505_da048f3c,Necklace,2,train,dataset1
DS1_IMG_003157,train/Necklace/IMG_3505_da048f3c_JPG.rf.8a8b1d8c0e6dd2700d05fb19e4b3e935.jpg,IMG_3505_da048f3c,Necklace,2,train,dataset1
DS1_IMG_003158,train/Necklace/IMG_3506_ccb0e380_JPG.rf.01c1d3df3436d96cf2ce1f4c7822d183.jpg,IMG_3506_ccb0e380,Necklace,2,train,dataset1
DS1_IMG_003159,train/Necklace/IMG_3506_ccb0e380_JPG.rf.16709581ca2ab7a3278a7f5e53b487b7.jpg,IMG_3506_ccb0e380,Necklace,2,train,dataset1
DS1_IMG_003160,train/Necklace/IMG_3506_ccb0e380_JPG.rf.f8e46923667554906d9b781cf7809326.jpg,IMG_3506_ccb0e380,Necklace,2,train,dataset1
DS1_IMG_003161,train/Necklace/IMG_3510_79b9f8e7_JPG.rf.0c6a7ed36e9165d8eaca0b16eea5c46b.jpg,IMG_3510_79b9f8e7,Necklace,2,train,dataset1
DS1_IMG_003162,train/Necklace/IMG_3510_79b9f8e7_JPG.rf.7bb7a7035e276af91d649c35fa76c4d7.jpg,IMG_3510_79b9f8e7,Necklace,2,train,dataset1
DS1_IMG_003163,train/Necklace/IMG_3510_79b9f8e7_JPG.rf.8278dbe47efa9aaac114c74cc9c20597.jpg,IMG_3510_79b9f8e7,Necklace,2,train,dataset1
DS1_IMG_003164,train/Necklace/IMG_3511_e74970e0_JPG.rf.5020a935fbe905a31b44331144735ebb.jpg,IMG_3511_e74970e0,Necklace,2,train,dataset1
DS1_IMG_003165,train/Necklace/IMG_3511_e74970e0_JPG.rf.9fb17cedd66481f7d126fb564d7a40bb.jpg,IMG_3511_e74970e0,Necklace,2,train,dataset1
DS1_IMG_003166,train/Necklace/IMG_3511_e74970e0_JPG.rf.da54f867e9d03a0efad8e5cad37c24f2.jpg,IMG_3511_e74970e0,Necklace,2,train,dataset1
DS1_IMG_003167,train/Necklace/IMG_3512_4f3b2f29_JPG.rf.28430146fb4c4ce497d6830e0300cfc7.jpg,IMG_3512_4f3b2f29,Necklace,2,train,dataset1
DS1_IMG_003168,train/Necklace/IMG_3512_4f3b2f29_JPG.rf.2cc0f978addf499868714f3d26b152ee.jpg,IMG_3512_4f3b2f29,Necklace,2,train,dataset1
DS1_IMG_003169,train/Necklace/IMG_3512_4f3b2f29_JPG.rf.9c69ddbd7220aa1f55b3558f8a4b7363.jpg,IMG_3512_4f3b2f29,Necklace,2,train,dataset1
DS1_IMG_003170,train/Necklace/IMG_3513_b32e41d8_JPG.rf.a4b86a1dc22d18268405c29544e8e14b.jpg,IMG_3513_b32e41d8,Necklace,2,train,dataset1
DS1_IMG_003171,train/Necklace/IMG_3513_b32e41d8_JPG.rf.bc8960e11a90b722a1822bc15f67f35e.jpg,IMG_3513_b32e41d8,Necklace,2,train,dataset1
DS1_IMG_003172,train/Necklace/IMG_3513_b32e41d8_JPG.rf.c6847ecebc2e428705fe477788c0a105.jpg,IMG_3513_b32e41d8,Necklace,2,train,dataset1
DS1_IMG_003173,train/Necklace/IMG_3514_31829c59_JPG.rf.1c1b70d25ff664d417a43ec11dbdfa8b.jpg,IMG_3514_31829c59,Necklace,2,train,dataset1
DS1_IMG_003174,train/Necklace/IMG_3514_31829c59_JPG.rf.69649d4c12352b8aaf89bb0af3694764.jpg,IMG_3514_31829c59,Necklace,2,train,dataset1
DS1_IMG_003175,train/Necklace/IMG_3514_31829c59_JPG.rf.c6226ee176b10fbfd58642bdd53fd8f8.jpg,IMG_3514_31829c59,Necklace,2,train,dataset1
DS1_IMG_003176,train/Necklace/IMG_3517_187dfeb1_JPG.rf.287b8c1abd0586a3c693275210eabf1b.jpg,IMG_3517_187dfeb1,Necklace,2,train,dataset1
DS1_IMG_003177,train/Necklace/IMG_3517_187dfeb1_JPG.rf.b5075a76e26c8e079768622fa9ea97b0.jpg,IMG_3517_187dfeb1,Necklace,2,train,dataset1
DS1_IMG_003178,train/Necklace/IMG_3517_187dfeb1_JPG.rf.b66a9d24c21fc4896ab1cabf57235f94.jpg,IMG_3517_187dfeb1,Necklace,2,train,dataset1
DS1_IMG_003179,train/Necklace/IMG_3518_909c4cb9_JPG.rf.36af4ef67ab051d2a087f6b348bb391f.jpg,IMG_3518_909c4cb9,Necklace,2,train,dataset1
DS1_IMG_003180,train/Necklace/IMG_3518_909c4cb9_JPG.rf.969184342da5be1cddd7c083bddce08f.jpg,IMG_3518_909c4cb9,Necklace,2,train,dataset1
DS1_IMG_003181,train/Necklace/IMG_3518_909c4cb9_JPG.rf.f6cb84a205b8bdd43cb826ee46905bfb.jpg,IMG_3518_909c4cb9,Necklace,2,train,dataset1
DS1_IMG_003182,train/Necklace/IMG_3519_7323be36_JPG.rf.13a8992c325118e3cc68218dc51f11ee.jpg,IMG_3519_7323be36,Necklace,2,train,dataset1
DS1_IMG_003183,train/Necklace/IMG_3519_7323be36_JPG.rf.50113026e83f2f8ce28f8a4d53303f81.jpg,IMG_3519_7323be36,Necklace,2,train,dataset1
DS1_IMG_003184,train/Necklace/IMG_3519_7323be36_JPG.rf.99d720f5e43e06cdd515a25fdfddf592.jpg,IMG_3519_7323be36,Necklace,2,train,dataset1
DS1_IMG_003185,train/Necklace/IMG_3521_16d62444_JPG.rf.1c1b8939fdeecccb0a64fab8b189e355.jpg,IMG_3521_16d62444,Necklace,2,train,dataset1
DS1_IMG_003186,train/Necklace/IMG_3521_16d62444_JPG.rf.5fc7ef581409db859961a27eaa940a9d.jpg,IMG_3521_16d62444,Necklace,2,train,dataset1
DS1_IMG_003187,train/Necklace/IMG_3521_16d62444_JPG.rf.7672069ad52a0cd10d09bc577211c3ef.jpg,IMG_3521_16d62444,Necklace,2,train,dataset1
DS1_IMG_003188,train/Necklace/IMG_3523_8c03d88c_JPG.rf.3cbb67dcd140cb924f362a9048e02360.jpg,IMG_3523_8c03d88c,Necklace,2,train,dataset1
DS1_IMG_003189,train/Necklace/IMG_3523_8c03d88c_JPG.rf.4e4d41b5ce285d6bed20427629aad05e.jpg,IMG_3523_8c03d88c,Necklace,2,train,dataset1
DS1_IMG_003190,train/Necklace/IMG_3523_8c03d88c_JPG.rf.ad42f9cdc796c8d70a6e2c3c883b4e64.jpg,IMG_3523_8c03d88c,Necklace,2,train,dataset1
DS1_IMG_003191,train/Necklace/IMG_3525_becb64af_JPG.rf.221a1dca2597cb699a28d80ed81838e0.jpg,IMG_3525_becb64af,Necklace,2,train,dataset1
DS1_IMG_003192,train/Necklace/IMG_3525_becb64af_JPG.rf.46e9fe095b6958effa39f18e9cff547f.jpg,IMG_3525_becb64af,Necklace,2,train,dataset1
DS1_IMG_003193,train/Necklace/IMG_3525_becb64af_JPG.rf.fe9c0e84ca15942e85b5c788462f0ce0.jpg,IMG_3525_becb64af,Necklace,2,train,dataset1
DS1_IMG_003194,train/Necklace/IMG_3526_064ec0f8_JPG.rf.20f4b0761268d1149cde13b789aa7368.jpg,IMG_3526_064ec0f8,Necklace,2,train,dataset1
DS1_IMG_003195,train/Necklace/IMG_3526_064ec0f8_JPG.rf.71def65edf649a7bd752bb8a8eb6f3bc.jpg,IMG_3526_064ec0f8,Necklace,2,train,dataset1
DS1_IMG_003196,train/Necklace/IMG_3526_064ec0f8_JPG.rf.daf02a9bceb31d02c49102993c9af92f.jpg,IMG_3526_064ec0f8,Necklace,2,train,dataset1
DS1_IMG_003197,train/Necklace/IMG_3527_2566d6c8_JPG.rf.694743b17df73e1713879cf468fb89a8.jpg,IMG_3527_2566d6c8,Necklace,2,train,dataset1
DS1_IMG_003198,train/Necklace/IMG_3527_2566d6c8_JPG.rf.9550ffd813e6e4b99a6c145291e0a1bc.jpg,IMG_3527_2566d6c8,Necklace,2,train,dataset1
DS1_IMG_003199,train/Necklace/IMG_3527_2566d6c8_JPG.rf.f5d6bc7c14eb22827e66a0668e315546.jpg,IMG_3527_2566d6c8,Necklace,2,train,dataset1
DS1_IMG_003200,train/Necklace/IMG_3528_0b18fef2_JPG.rf.390aa9004d530236c0f16f45db8c94d8.jpg,IMG_3528_0b18fef2,Necklace,2,train,dataset1
